MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),CITY (mpg),HWY (mpg),(L/year),(g/km)
2010,ACURA,CSX,COMPACT,2.0,4,AS5,X,9.5,6.5,30,43,1620,186
2010,ACURA,CSX,COMPACT,2.0,4,M5,X,8.7,6.4,32,44,1540,177
2010,ACURA,CSX,COMPACT,2.0,4,M6,Z,10.2,6.8,28,42,1740,200
2010,ACURA,MDX AWD,SUV,3.7,6,AS6,Z,13.2,9.6,21,29,2320,267
2010,ACURA,RDX AWD TURBO,SUV,2.3,4,AS5,Z,11.7,8.7,24,32,2060,237
2010,ACURA,RL AWD,MID-SIZE,3.7,6,AS5,Z,13.1,9.0,22,31,2240,258
2010,ACURA,TL,MID-SIZE,3.5,6,AS5,Z,11.6,7.5,24,38,1940,223
2010,ACURA,TL AWD,MID-SIZE,3.7,6,AS5,Z,12.3,8.1,23,35,2080,239
2010,ACURA,TL AWD,MID-SIZE,3.7,6,M6,Z,11.9,8.0,24,35,2040,235
2010,ACURA,TSX,COMPACT,2.4,4,AS5,Z,9.6,6.5,29,43,1640,189
2010,ACURA,TSX,COMPACT,2.4,4,M6,Z,10.5,7.0,27,40,1780,205
2010,ACURA,TSX,COMPACT,3.5,6,AS5,Z,11.3,7.4,25,38,1900,218
2010,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,AS6,Z,16.2,10.1,17,28,2700,310
2010,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,M6,Z,18.9,11.7,15,24,3140,361
2010,ASTON MARTIN,DBS,MINICOMPACT,5.9,12,AS6,Z,18.1,11.2,16,25,2980,343
2010,ASTON MARTIN,DBS,MINICOMPACT,5.9,12,M6,Z,19.1,12.1,15,23,3180,366
2010,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM6,Z,15.4,9.9,18,29,2580,297
2010,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M6,Z,17.4,10.8,16,26,2880,331
2010,AUDI,A3,STATION WAGON - SMALL,2.0,4,AS6,Z,9.4,6.9,30,41,1660,191
2010,AUDI,A3,STATION WAGON - SMALL,2.0,4,M6,Z,10.4,6.7,27,42,1740,200
2010,AUDI,A3 QUATTRO,STATION WAGON - SMALL,2.0,4,AS6,Z,9.6,7.5,29,38,1720,198
2010,AUDI,A3 TDI,STATION WAGON - SMALL,2.0,4,AS6,D,6.7,4.6,42,61,1160,157
2010,AUDI,A4,COMPACT,2.0,4,AV,Z,8.9,6.5,32,43,1560,179
2010,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,2.0,4,AS6,Z,10.1,7.3,28,39,1780,205
2010,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS6,Z,10.1,7.3,28,39,1780,205
2010,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,9.4,6.5,30,43,1620,186
2010,AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AS6,Z,10.1,7.5,28,38,1780,205
2010,AUDI,A5 COUPE,SUBCOMPACT,2.0,4,AS6,Z,10.1,7.3,28,39,1780,205
2010,AUDI,A5 COUPE,SUBCOMPACT,2.0,4,M6,Z,9.4,6.5,30,43,1620,186
2010,AUDI,A5 COUPE,SUBCOMPACT,3.2,6,AS6,Z,11.6,7.6,24,37,1960,225
2010,AUDI,A6,MID-SIZE,3.2,6,AV,Z,11.4,7.1,25,40,1900,218
2010,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3.0,6,AS6,Z,12.0,8.0,24,35,2040,235
2010,AUDI,A6 QUATTRO,MID-SIZE,3.0,6,AS6,Z,12.0,8.0,24,35,2040,235
2010,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,13.1,8.7,22,32,2220,255
2010,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,13.1,8.7,22,32,2220,255
2010,AUDI,A8 L,FULL-SIZE,4.2,8,AS6,Z,13.1,8.7,22,32,2220,255
2010,AUDI,Q5,SUV,3.2,6,AS6,Z,11.5,9.0,25,31,2080,239
2010,AUDI,Q7,SUV,3.6,6,AS6,Z,14.8,10.4,19,27,2560,294
2010,AUDI,Q7,SUV,4.2,8,AS6,Z,16.1,11.2,18,25,2780,320
2010,AUDI,Q7 TDI,SUV,3.0,6,AS6,D,13.2,8.3,21,34,2200,297
2010,AUDI,R8,TWO-SEATER,4.2,8,AS6,Z,17.0,11.0,17,26,2860,329
2010,AUDI,R8,TWO-SEATER,4.2,8,M6,Z,17.1,10.3,17,27,2800,322
2010,AUDI,R8,TWO-SEATER,5.2,10,AS6,Z,16.5,11.2,17,25,2820,324
2010,AUDI,R8,TWO-SEATER,5.2,10,M6,Z,19.1,11.6,15,24,3140,361
2010,AUDI,S4,COMPACT,3.0,6,AS7,Z,12.1,7.9,23,36,2040,235
2010,AUDI,S4,COMPACT,3.0,6,M6,Z,12.2,8.1,23,35,2060,237
2010,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AS7,Z,12.9,8.1,22,35,2140,246
2010,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,AS6,Z,12.8,8.9,22,32,2220,255
2010,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,M6,Z,15.1,9.4,19,30,2520,290
2010,AUDI,S6,MID-SIZE,5.2,10,AS6,Z,15.2,10.4,19,27,2600,299
2010,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AS6,Z,9.7,7.1,29,40,1700,196
2010,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AS6,Z,9.7,7.1,29,40,1700,196
2010,BENTLEY,AZURE,MID-SIZE,6.8,8,AS6,Z,22.7,13.1,12,22,3680,423
2010,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AS6,Z,20.9,11.9,14,24,3380,389
2010,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS6,Z,20.4,11.6,14,24,3280,377
2010,BENTLEY,CONTINENTAL GTC,COMPACT,6.0,12,AS6,Z,20.9,11.9,14,24,3380,389
2010,BENTLEY,CONTINENTAL SUPERSPORTS,TWO-SEATER,6.0,12,AS6,Z,18.1,11.3,16,25,3020,347
2010,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.3,7.4,25,38,1900,218
2010,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,10.8,6.9,26,41,1800,207
2010,BMW,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.3,6.9,25,41,1860,214
2010,BMW,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.8,6.9,26,41,1800,207
2010,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.9,7.9,24,36,2020,232
2010,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,11.6,7.7,24,37,1960,225
2010,BMW,135i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.9,7.9,24,36,2020,232
2010,BMW,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.6,7.7,24,37,1960,225
2010,BMW,323i,COMPACT,2.5,6,A6,Z,11.2,6.7,25,42,1840,212
2010,BMW,323i,COMPACT,2.5,6,M6,Z,11.1,6.9,25,41,1840,212
2010,BMW,328i,COMPACT,3.0,6,A6,Z,11.3,6.9,25,41,1860,214
2010,BMW,328i,COMPACT,3.0,6,M6,Z,10.8,6.9,26,41,1800,207
2010,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.3,7.4,25,38,1900,218
2010,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.2,7.4,23,38,2020,232
2010,BMW,328i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.3,6.9,25,41,1860,214
2010,BMW,328i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.8,6.9,26,41,1800,207
2010,BMW,328i xDRIVE,COMPACT,3.0,6,A6,Z,11.9,7.8,24,36,2020,232
2010,BMW,328i xDRIVE,COMPACT,3.0,6,M6,Z,12.2,7.6,23,37,2040,235
2010,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,11.9,7.8,24,36,2020,232
2010,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,12.2,7.6,23,37,2040,235
2010,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3.0,6,A6,Z,11.9,7.8,24,36,2020,232
2010,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3.0,6,M6,Z,12.2,7.6,23,37,2040,235
2010,BMW,335d,COMPACT,3.0,6,A6,D,9.0,5.4,31,52,1480,200
2010,BMW,335i,COMPACT,3.0,6,A6,Z,11.8,7.5,24,38,1980,228
2010,BMW,335i,COMPACT,3.0,6,M6,Z,11.7,7.6,24,37,1960,225
2010,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.8,7.5,24,38,1980,228
2010,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,11.7,7.6,24,37,1960,225
2010,BMW,335i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.8,7.5,24,38,1980,228
2010,BMW,335i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.7,7.6,24,37,1960,225
2010,BMW,335i xDRIVE,COMPACT,3.0,6,A6,Z,12.3,7.9,23,36,2060,237
2010,BMW,335i xDRIVE,COMPACT,3.0,6,M6,Z,12.1,7.9,23,36,2040,235
2010,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,12.3,7.9,23,36,2060,237
2010,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,12.1,7.9,23,36,2040,235
2010,BMW,528i,MID-SIZE,3.0,6,A6,Z,11.3,7.4,25,38,1900,218
2010,BMW,528i,MID-SIZE,3.0,6,M6,Z,10.8,6.9,26,41,1800,207
2010,BMW,528i xDRIVE,MID-SIZE,3.0,6,A6,Z,11.9,7.8,24,36,2020,232
2010,BMW,528i xDRIVE,MID-SIZE,3.0,6,M6,Z,12.2,7.6,23,37,2040,235
2010,BMW,535i GRAN TURISMO,FULL-SIZE,3.0,6,A8,Z,10.7,7.1,26,40,1820,209
2010,BMW,535i xDRIVE,MID-SIZE,3.0,6,A6,Z,12.3,7.9,23,36,2060,237
2010,BMW,535i xDRIVE,MID-SIZE,3.0,6,M6,Z,12.1,7.9,23,36,2040,235
2010,BMW,535i xDRIVE TOURING,STATION WAGON - MID-SIZE,3.0,6,A6,Z,12.8,8.2,22,34,2140,246
2010,BMW,535i xDRIVE TOURING,STATION WAGON - MID-SIZE,3.0,6,M6,Z,13.5,8.5,21,33,2240,258
2010,BMW,550i,MID-SIZE,4.8,8,A6,Z,13.5,8.5,21,33,2240,258
2010,BMW,550i,MID-SIZE,4.8,8,M6,Z,14.0,9.0,20,31,2340,269
2010,BMW,550i GRAN TURISMO,FULL-SIZE,4.4,8,A8,Z,14.0,9.2,20,31,2360,271
2010,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,A6,Z,14.0,8.7,20,32,2320,267
2010,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,M6,Z,15.0,9.6,19,29,2520,290
2010,BMW,650i COUPE,SUBCOMPACT,4.8,8,A6,Z,13.5,8.5,21,33,2240,258
2010,BMW,650i COUPE,SUBCOMPACT,4.8,8,M6,Z,14.0,9.0,20,31,2340,269
2010,BMW,750i,FULL-SIZE,4.4,8,A6,Z,14.4,9.1,20,31,2400,276
2010,BMW,750i xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.4,10.0,18,28,2600,299
2010,BMW,750Li,FULL-SIZE,4.4,8,A6,Z,14.8,9.3,19,30,2460,283
2010,BMW,750Li xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.4,10.0,18,28,2600,299
2010,BMW,760Li,FULL-SIZE,6.0,12,A8,Z,15.8,10.2,18,28,2660,306
2010,BMW,ACTIVEHYBRID X6,SUV,4.4,8,A7,Z,12.6,10.3,22,27,2320,267
2010,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,AM7,Z,15.6,10.1,18,28,2620,301
2010,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,M6,Z,15.7,10.1,18,28,2640,304
2010,BMW,M3 COUPE,SUBCOMPACT,4.0,8,AM7,Z,15.4,9.9,18,29,2580,297
2010,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,15.3,9.7,18,29,2560,294
2010,BMW,M3 SEDAN,COMPACT,4.0,8,AM7,Z,15.4,9.9,18,29,2580,297
2010,BMW,M3 SEDAN,COMPACT,4.0,8,M6,Z,15.3,9.7,18,29,2560,294
2010,BMW,M5,MID-SIZE,5.0,10,AM7,Z,17.9,11.0,16,26,2960,340
2010,BMW,M5,MID-SIZE,5.0,10,M6,Z,19.9,11.8,14,24,3240,373
2010,BMW,M6 CABRIOLET,SUBCOMPACT,5.0,10,AM7,Z,18.0,10.8,16,26,2960,340
2010,BMW,M6 CABRIOLET,SUBCOMPACT,5.0,10,M6,Z,20.3,11.7,14,24,3280,377
2010,BMW,M6 COUPE,SUBCOMPACT,5.0,10,AM7,Z,17.9,11.0,16,26,2960,340
2010,BMW,M6 COUPE,SUBCOMPACT,5.0,10,M6,Z,19.9,11.8,14,24,3240,373
2010,BMW,X3 xDRIVE28i,SUV,3.0,6,A6,Z,12.2,8.3,23,34,2100,242
2010,BMW,X3 xDRIVE28i,SUV,3.0,6,M6,Z,12.7,8.3,22,34,2140,246
2010,BMW,X3 xDRIVE30i,SUV,3.0,6,A6,Z,12.2,8.3,23,34,2100,242
2010,BMW,X3 xDRIVE30i,SUV,3.0,6,M6,Z,12.7,8.3,22,34,2140,246
2010,BMW,X5 M,SUV,4.4,8,A6,Z,17.0,11.9,17,24,2940,338
2010,BMW,X5 xDRIVE30i,SUV,3.0,6,A6,Z,13.6,9.3,21,30,2340,269
2010,BMW,X5 xDRIVE35d,SUV,3.0,6,A6,D,10.7,7.5,26,38,1860,251
2010,BMW,X5 xDRIVE48i,SUV,4.8,8,A6,Z,15.6,10.2,18,28,2640,304
2010,BMW,X6 M,SUV,4.4,8,A6,Z,17.0,11.9,17,24,2940,338
2010,BMW,X6 xDRIVE35i,SUV,3.0,6,A6,Z,14.4,10.0,20,28,2480,285
2010,BMW,X6 xDRIVE50i,SUV,4.4,8,A6,Z,17.1,11.0,17,26,2860,329
2010,BMW,Z4 sDRIVE30i,TWO-SEATER,3.0,6,A6,Z,11.3,6.9,25,41,1860,214
2010,BMW,Z4 sDRIVE30i,TWO-SEATER,3.0,6,M6,Z,10.8,6.9,26,41,1800,207
2010,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,12.1,8.2,23,34,2060,237
2010,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,M6,Z,11.6,7.7,24,37,1960,225
2010,BUGATTI,VEYRON,TWO-SEATER,8.0,16,AS7,Z,27.5,15.5,10,18,4420,508
2010,BUICK,ENCLAVE,SUV,3.6,6,A6,X,12.7,8.4,22,34,2160,248
2010,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,13.4,9.0,21,31,2280,262
2010,BUICK,LACROSSE,MID-SIZE,3.0,6,AS6,X,12.7,7.7,22,37,2080,239
2010,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,Z,12.2,7.3,23,39,2000,230
2010,BUICK,LACROSSE AWD,MID-SIZE,3.0,6,AS6,X,13.3,8.0,21,35,2180,251
2010,BUICK,LUCERNE,FULL-SIZE,3.9,6,A4,X,12.0,7.4,24,38,2000,230
2010,BUICK,LUCERNE,FULL-SIZE,3.9,6,A4,E,16.3,10.1,17,28,2700,216
2010,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,20,32,2300,264
2010,CADILLAC,CTS,MID-SIZE,3.0,6,AS6,X,11.3,7.2,25,39,1900,218
2010,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,11.4,6.9,25,41,1880,216
2010,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,13.0,7.9,22,36,2140,246
2010,CADILLAC,CTS AWD,MID-SIZE,3.0,6,AS6,X,11.9,7.7,24,37,2000,230
2010,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,11.7,7.4,24,38,1960,225
2010,CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.0,6,AS6,X,11.3,7.2,25,39,1900,218
2010,CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.6,6,AS6,X,11.8,7.5,24,38,1960,225
2010,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.0,6,AS6,X,11.9,7.7,24,37,2000,230
2010,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.6,6,AS6,X,11.7,7.4,24,38,1960,225
2010,CADILLAC,CTS-V,MID-SIZE,6.2,8,AS6,Z,17.5,11.0,16,26,2920,336
2010,CADILLAC,CTS-V,MID-SIZE,6.2,8,M6,Z,14.9,10.5,19,27,2580,297
2010,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,20,32,2300,264
2010,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,15.3,10.1,18,28,2600,299
2010,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,E,21.2,13.3,13,21,3540,283
2010,CADILLAC,SRX,SUV,3.0,6,AS6,X,11.5,8.0,25,35,1980,228
2010,CADILLAC,SRX AWD,SUV,2.8,6,AS6,Z,13.6,9.1,21,31,2320,267
2010,CADILLAC,SRX AWD,SUV,3.0,6,AS6,X,12.2,8.8,23,32,2140,246
2010,CADILLAC,STS,MID-SIZE,3.6,6,AS6,X,11.4,6.9,25,41,1880,216
2010,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,14.1,8.1,20,35,2280,262
2010,CADILLAC,STS AWD,MID-SIZE,3.6,6,AS6,X,11.7,7.4,24,38,1960,225
2010,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,14.2,9.1,20,31,2380,274
2010,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.4,9.6,20,29,2440,281
2010,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.6,12.6,14,22,3300,264
2010,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,8.2,5.8,34,49,1420,163
2010,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,7.5,5.7,38,50,1340,154
2010,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,8.2,5.8,34,49,1420,163
2010,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,7.5,5.7,38,50,1340,154
2010,CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,11.4,6.9,25,41,1880,216
2010,CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,12.3,6.8,23,42,1960,225
2010,CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,13.2,7.9,21,36,2160,248
2010,CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,13.2,8.2,21,34,2180,251
2010,CHEVROLET,COBALT,COMPACT,2.2,4,A4,X,8.7,5.9,32,48,1480,170
2010,CHEVROLET,COBALT,COMPACT,2.2,4,M5,X,8.4,5.8,34,49,1460,168
2010,CHEVROLET,COBALT SS,SUBCOMPACT,2.0,4,M5,Z,9.3,6.6,30,43,1620,186
2010,CHEVROLET,COBALT XFE,SUBCOMPACT,2.2,4,M5,X,8.0,5.4,35,52,1360,156
2010,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.4,8.1,25,35,2000,230
2010,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,11.3,7.8,25,36,1960,225
2010,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,12.5,8.7,23,32,2160,248
2010,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,5.3,8,A4,X,14.4,9.9,20,29,2480,285
2010,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.0,8.5,24,33,2100,242
2010,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.9,4,M5,X,11.7,8.1,24,35,2020,232
2010,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,12.9,9.0,22,31,2220,255
2010,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,5.3,8,A4,X,15.3,10.4,18,27,2620,301
2010,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,13.9,10.2,20,28,2460,283
2010,CHEVROLET,COLORADO CHASSIS CAB 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,13.3,9.3,21,30,2300,264
2010,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.1,25,35,2000,230
2010,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,11.4,7.8,25,36,1960,225
2010,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,12.6,8.8,22,32,2180,251
2010,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,5.3,8,A4,X,14.4,9.9,20,29,2480,285
2010,CHEVROLET,COLORADO CREW CAB 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,13.3,9.3,21,30,2300,264
2010,CHEVROLET,COLORADO CREW CAB 4WD,PICKUP TRUCK - SMALL,5.3,8,A4,X,15.3,10.4,18,27,2620,301
2010,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,14.3,8.1,20,35,2300,264
2010,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,22,37,2120,244
2010,CHEVROLET,CORVETTE Z06,TWO-SEATER,7.0,8,M6,Z,14.2,8.2,20,34,2300,264
2010,CHEVROLET,CORVETTE ZR1,TWO-SEATER,6.2,8,M6,Z,15.5,10.2,18,28,2620,301
2010,CHEVROLET,EQUINOX,SUV,2.4,4,A6,X,9.2,6.1,31,46,1560,179
2010,CHEVROLET,EQUINOX,SUV,3.0,6,A6,X,12.4,8.0,23,35,2080,239
2010,CHEVROLET,EQUINOX AWD,SUV,2.4,4,A6,X,10.1,6.9,28,41,1740,200
2010,CHEVROLET,EQUINOX AWD,SUV,3.0,6,A6,X,12.3,8.4,23,34,2100,242
2010,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,14.1,10.0,20,28,2460,283
2010,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,16.2,11.4,17,25,2820,324
2010,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,E,21.4,15.2,13,19,3720,298
2010,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,16.5,12.0,17,24,2900,334
